# event_id  Enu_MeV  Te+_MeV
796 4.15042 2.34015
797 3.95111 2.13495
798 6.31752 4.47883
799 5.48504 3.63601
800 4.00514 2.19834
801 2.88626 1.07912
802 4.15661 2.3481
803 5.03962 3.21108
804 3.2539 1.43706
805 6.2748 4.46266
806 4.0773 2.26017
807 6.32463 4.51756
808 3.50491 1.69671
809 7.51775 5.68178
810 4.47414 2.6593
811 6.48656 4.66342
812 5.57954 3.74795
813 2.72757 0.918624
814 7.30867 5.44359
815 3.52477 1.70555
816 5.75124 3.93692
817 4.57693 2.76405
818 6.24061 4.38477
819 4.55642 2.74574
820 5.21107 3.38695
821 4.76522 2.9421
822 2.56134 0.754814
823 3.5225 1.71589
824 6.52667 4.65068
825 3.08142 1.26908
826 2.91973 1.10894
827 5.09743 3.29137
828 6.28431 4.41637
829 3.40578 1.59459
830 2.76709 0.959853
831 3.23422 1.42132
832 4.56762 2.75361
833 2.54749 0.741514
834 7.05128 5.22714
835 5.01479 3.18175
836 4.11404 2.30365
837 4.47631 2.66277
838 4.64356 2.81281
839 2.78034 0.967118
840 4.1881 2.3668
841 3.36265 1.55406
842 2.60276 0.794132
843 5.3094 3.46154
844 3.34138 1.5286
845 2.91289 1.10085
846 3.85569 2.03706
847 2.43207 0.624971
848 3.13486 1.31928
849 3.83608 2.0155
850 3.46575 1.6497
851 4.05273 2.24019
852 2.93529 1.12834
853 3.65296 1.84097
854 5.45385 3.60721
855 5.4435 3.59514
856 3.50886 1.69507
857 3.73483 1.92924
858 2.88898 1.07446
859 3.3097 1.4986
860 3.67177 1.85683
861 2.73862 0.930537
862 4.12312 2.30813
863 5.88066 4.04987
864 4.4568 2.64086
865 3.76936 1.95348
866 3.99868 2.18367
867 4.18199 2.36278
868 3.04966 1.23793
869 5.98719 4.13477
870 3.97072 2.15345
871 3.64647 1.83005
872 3.08279 1.27382
873 4.94499 3.11868
874 3.7117 1.90139
875 2.54796 0.739326
876 4.6548 2.82493
877 2.37244 0.566871
878 3.36818 1.54961
879 2.99996 1.18854
880 4.08177 2.26725
881 7.04249 5.15735
882 2.64471 0.836141
883 7.98727 6.07025
884 3.22359 1.41698
885 3.87316 2.06657
886 4.12023 2.29452
887 4.3164 2.50809
888 2.60048 0.788983
889 4.0539 2.24259
890 3.12076 1.30777
